VEHICLE_OCCUPANTS,LICENSED?,NUMBER OF PERSONS INJURED,FATAL?,VEHICLE_AGE,VEHICLE_COMPANY,FORD?,FEMALE?,DAYTIME?
2,1,0,0,7,NISS,0,1,1
1,1,0,0,6,FORD,1,0,1
2,1,0,0,3,FORD,1,0,0
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,6,HOND,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,2,VOLV,0,0,1
1,1,0,0,1,NISS,0,0,0
5,1,0,0,3,BMW,0,1,0
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,4,CHEV,0,0,1
1,1,0,0,4,VOLK,0,0,1
1,1,0,0,1,TOYT,0,1,1
2,1,0,0,7,AUDI,0,0,1
1,1,0,0,2,TOYT,0,0,1
2,1,0,0,12,HOND,0,1,0
1,1,0,0,2,NISS,0,0,1
1,1,0,0,11,HOND,0,0,1
1,1,0,0,3,FORD,1,0,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,3,INTL,0,0,1
1,1,0,0,7,INFI,0,0,0
1,1,0,0,9,MERZ,0,0,1
2,1,0,0,4,CHEVROLET,0,1,1
3,1,0,0,1,KIA,0,0,1
1,1,0,0,4,FORD,1,0,1
1,1,0,0,10,FORD,1,0,0
2,1,0,0,8,CHRY,0,0,1
1,1,0,0,8,FORD,1,0,0
2,1,0,0,4,MITS,0,1,1
1,1,0,0,2,BMW,0,0,1
1,1,0,0,5,JEEP,0,0,1
1,1,0,0,1,BMW,0,1,1
1,1,0,0,13,CHEV,0,0,0
1,1,0,0,2,CADI,0,0,1
1,0,0,0,14,GMC,0,0,0
2,1,0,0,2,FORD,1,1,0
1,1,0,0,5,CHEV,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,10,FORD,1,0,1
1,1,0,0,1,FORD,1,0,1
3,0,0,0,2,JEEP,0,0,0
1,1,0,0,8,HYUN,0,0,0
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,1,FRHT,0,0,1
1,1,0,0,1,LINC,0,0,1
1,0,0,0,6,TOYT,0,1,0
1,0,0,0,7,INFI,0,0,1
3,0,0,0,5,TOYT,0,0,0
4,0,0,0,3,TOYT,0,0,0
1,0,0,0,6,MAZD,0,1,1
1,0,0,0,3,FORD,1,0,1
1,1,0,0,19,FRHT,0,0,1
1,1,0,0,12,HOND,0,0,0
1,1,0,0,7,NISS,0,1,0
1,1,0,0,12,NISS,0,1,0
3,1,0,0,3,BMW,0,0,1
5,1,0,0,15,ACUR,0,1,1
1,1,0,0,1,FRHT,0,0,1
1,1,0,0,15,HOND,0,0,1
1,1,0,0,22,FORD,1,0,1
1,1,0,0,2,ISU,0,0,1
1,1,0,0,15,TOYT,0,0,1
2,1,0,0,10,HOND,0,0,1
3,1,0,0,9,INTL,0,0,1
1,1,0,0,9,PTRB,0,0,0
1,1,0,0,1,FORD,1,0,1
1,1,0,0,7,TOYT,0,1,1
2,1,0,0,14,MERC,0,0,1
1,1,0,0,10,HOND,0,0,1
1,1,0,0,4,FORD,1,0,1
1,1,0,0,3,HINO,0,0,1
2,1,0,0,4,HOND,0,1,0
1,1,0,0,1,INFI,0,0,0
2,1,0,0,6,VOLK,0,0,1
3,1,0,0,19,LINC,0,0,0
1,1,0,0,17,MERC,0,0,0
1,0,0,0,15,MERZ,0,0,1
1,0,0,0,11,LINC,0,0,1
1,0,0,0,1,CHRY,0,0,1
1,1,0,0,8,HONDA,0,0,1
1,1,0,0,1,FORD,1,0,1
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,1,VOLK,0,1,1
1,1,0,0,5,HYUN,0,0,1
1,1,0,0,3,HOND,0,0,1
1,1,0,0,7,TOYT,0,0,1
2,1,0,0,1,CADI,0,1,1
1,1,0,0,14,ACUR,0,1,1
1,1,0,0,8,MERC,0,0,1
1,1,0,0,1,LEXS,0,0,1
1,1,0,0,12,CHEV,0,0,1
1,1,0,0,3,TOYT,0,0,1
1,0,0,0,17,HOND,0,0,1
3,0,0,0,11,TOYT,0,0,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,2,TOYT,0,1,0
1,1,0,0,17,MERZ,0,0,1
1,1,0,0,15,MERZ,0,0,1
2,1,0,0,14,LEXS,0,1,0
1,1,0,0,12,MITS,0,0,1
2,1,0,0,3,AMBULANCE,0,1,1
1,1,0,0,12,LEXS,0,1,1
1,1,0,0,16,FRHT,0,0,1
2,1,0,0,1,TOYT,0,0,0
1,1,0,0,4,CHEV,0,0,1
1,1,0,0,4,TOYT,0,0,0
1,1,0,0,15,VOLV,0,1,0
1,1,0,0,2,TOYT,0,1,0
1,1,0,0,1,NISS,0,0,1
1,1,0,0,2,FREIGHT,0,0,1
1,1,0,0,20,TOYT,0,0,0
1,1,0,0,14,HOND,0,0,1
1,1,0,0,17,NISS,0,0,1
1,1,0,0,10,NISS,0,1,1
1,1,0,0,3,NISS,0,1,0
1,1,0,0,13,NISS,0,0,1
1,1,0,0,10,TOYT,0,0,1
2,1,0,0,9,FORD,1,0,1
1,1,0,0,13,NISS,0,1,1
2,1,0,0,5,CHEV,0,0,1
4,1,0,0,1,NISS,0,0,1
1,1,0,0,4,HOND,0,0,0
1,1,0,0,2,JEEP,0,0,0
3,1,0,0,10,BMW,0,1,0
2,1,0,0,18,HOND,0,0,0
1,1,0,0,5,HYUN,0,0,1
1,1,0,0,1,TOYT,0,1,1
1,1,0,0,1,HYUN,0,0,0
1,1,0,0,3,CHEV,0,0,0
1,1,0,0,13,LINC,0,0,0
1,1,0,0,17,TOYT,0,1,1
1,1,0,0,9,TOYT,0,1,1
2,1,0,0,2,DODG,0,0,0
1,1,0,0,14,FORD,1,0,0
3,1,0,0,9,MITS,0,1,0
1,1,0,0,15,TOYT,0,1,1
1,0,0,0,21,TOYT,0,1,0
2,1,0,0,11,BMW,0,0,1
1,1,0,0,5,HOND,0,0,1
1,1,0,0,6,TOYT,0,0,1
2,1,0,0,5,MERZ,0,1,0
2,1,0,0,11,PONT,0,0,0
1,0,0,0,1,TOYT,0,0,1
1,1,0,0,3,MACK,0,0,1
1,0,0,0,12,gmc,0,0,1
2,0,0,0,8,BMW,0,0,0
2,1,0,0,15,CHEV,0,0,0
29,1,0,0,15,MCIN,0,0,1
1,1,0,0,3,FORD,1,1,1
1,1,0,0,17,FRHT,0,0,1
1,0,0,0,7,TOYT,0,1,1
3,1,0,0,16,MAZD,0,1,1
1,1,0,0,6,HOND,0,1,0
1,1,0,0,9,TOYT,0,0,0
1,1,0,0,11,NISS,0,0,1
1,1,0,0,3,TOYT,0,0,1
1,1,0,0,1,SUBA,0,0,0
2,1,0,0,5,CHEV,0,0,0
1,0,0,0,5,MNNI,0,1,1
2,1,0,0,3,TOYT,0,0,0
1,1,0,0,4,TOYT,0,0,0
1,1,0,0,2,wee,0,0,1
2,1,0,0,9,FORD,1,0,1
1,1,0,0,5,FORD,1,1,1
1,1,0,0,12,CHRY,0,0,0
1,1,0,0,12,HOND,0,0,0
1,1,0,0,5,TOYT,0,0,1
2,1,0,0,6,FORD,1,0,1
2,1,0,0,2,FORD,1,0,1
1,1,0,0,1,FORD,1,0,1
1,1,0,0,14,TOYT,0,0,1
1,1,0,0,6,TOYT,0,0,1
1,1,0,0,2,JEEP,0,0,1
1,1,0,0,2,BMW,0,0,1
1,1,0,0,10,HOND,0,0,1
1,1,0,0,6,TOYT,0,1,0
1,1,0,0,15,HYUN,0,1,0
1,1,0,0,2,JEEP,0,1,1
2,1,0,0,8,LEXS,0,1,1
1,1,0,0,9,HOND,0,0,0
1,1,0,0,11,NISS,0,0,1
4,1,0,0,3,TOYT,0,0,0
1,1,0,0,18,HOND,0,0,0
1,1,0,0,3,NISS,0,1,1
1,1,0,0,1,HOND,0,0,1
1,1,0,0,17,MACK,0,0,1
1,1,0,0,13,TOYT,0,0,1
1,0,0,0,15,TOYT,0,0,0
1,1,0,0,7,TOYT,0,1,1
2,0,0,0,4,CHEV,0,0,0
3,1,0,0,1,HOND,0,1,0
1,1,0,0,16,FORD,1,0,0
1,1,0,0,11,FORD,1,1,0
1,1,0,0,3,ACUR,0,0,0
1,1,0,0,9,FORD,1,0,0
2,1,0,0,14,NISS,0,0,1
1,1,0,0,15,HOND,0,1,1
1,1,0,0,9,TOYT,0,1,1
1,1,0,0,20,MERC,0,1,1
1,1,0,0,17,NISS,0,0,0
1,1,0,0,11,MERZ,0,0,1
1,1,0,0,3,CHEV,0,0,1
1,1,0,0,6,HOND,0,1,1
1,1,0,0,1,CHEV,0,1,1
3,1,0,0,2,DODG,0,0,0
3,1,0,0,2,INFI,0,0,0
1,1,0,0,3,MERZ,0,1,0
1,1,0,0,6,TOYT,0,0,1
4,1,0,0,6,TOYT,0,1,1
1,1,0,0,13,HOND,0,0,1
1,1,0,0,13,BMW,0,0,1
1,1,0,0,2,TOYT,0,0,1
7,1,0,0,3,FORD,1,0,1
1,1,0,0,9,GMC,0,0,1
1,1,0,0,2,VOLK,0,1,1
1,1,0,0,4,FORD,1,0,1
1,1,0,0,5,TOYT,0,0,1
1,1,0,0,13,FORD,1,0,0
1,1,0,0,1,TOYT,0,0,0
2,1,0,0,5,TOYT,0,0,1
1,1,0,0,2,MNNI,0,1,1
1,1,0,0,13,CHEV,0,0,1
1,1,0,0,10,MERZ,0,1,1
1,1,0,0,3,FORD,1,0,1
1,1,0,0,7,YAMA,0,0,0
2,1,0,0,8,LEXS,0,0,0
1,1,0,0,4,PTRB,0,0,1
2,1,0,0,9,HOND,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,5,TOYT,0,0,1
2,0,0,0,16,SUBA,0,1,1
1,0,0,0,2,AUDI,0,1,1
1,1,0,0,2,ACUR,0,0,1
1,1,0,0,6,AUDI,0,0,1
1,1,0,0,14,FORD,1,0,1
1,1,0,0,5,GMC,0,0,1
1,1,0,0,12,FORD,1,1,0
1,0,0,0,1,INFI,0,0,0
1,1,0,0,3,LINC,0,1,1
1,0,0,0,3,VOLK,0,0,1
1,1,0,0,1,KW,0,0,1
1,1,0,0,1,KIA,0,0,1
1,1,0,0,2,NISS,0,1,1
1,1,0,0,10,BMW,0,1,1
2,1,0,0,4,TOYT,0,1,1
2,1,0,0,4,NISS,0,1,1
1,1,0,0,1,FORD,1,0,1
1,1,0,0,9,CHRY,0,0,1
1,1,0,0,3,HYUN,0,1,1
1,1,0,0,4,TRUM,0,0,1
1,1,0,0,1,CHEV,0,0,1
1,1,0,0,9,FRE,0,0,0
1,1,0,0,4,VOLV,0,0,0
1,1,0,0,1,TOYT,0,0,0
4,1,0,0,5,TOYT,0,0,0
1,1,0,0,16,NISS,0,0,0
1,1,0,0,1,TOYT,0,0,1
1,0,0,0,13,TOYT,0,0,1
1,1,0,0,5,BMW,0,0,1
2,1,0,0,8,NISS,0,1,0
5,1,0,0,2,TOYT,0,0,0
2,1,0,0,2,TOYT,0,0,0
1,1,0,0,12,CHEV,0,0,1
1,1,0,0,1,DUCA,0,0,1
1,1,0,0,1,TOYT,0,0,1
2,1,0,0,9,TOYT,0,0,1
1,1,0,0,5,CHEV,0,0,0
1,1,0,0,1,ISU,0,0,1
1,1,0,0,4,PREVO,0,0,1
1,1,0,0,9,FORD,1,0,1
1,1,0,0,3,TOYT,0,0,0
2,1,0,0,3,COM,0,0,0
1,1,0,0,4,FORD,1,1,1
1,1,0,0,1,MCIN,0,0,1
1,1,0,0,16,HOND,0,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,3,AUDI,0,1,1
1,1,0,0,3,CHEV,0,0,1
2,1,0,0,21,GMC,0,0,1
1,1,0,0,2,TOYT,0,0,1
10,1,0,0,1,INTL,0,0,1
2,1,0,0,3,MERZ,0,0,1
1,1,0,0,15,vanhool,0,0,0
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,11,ACUR,0,0,0
1,1,0,0,5,TOYT,0,1,0
1,1,0,0,9,FRHT,0,0,0
5,1,0,0,7,HOND,0,1,0
2,1,0,0,15,HOND,0,0,1
1,1,0,0,2,FORD,1,0,1
1,1,0,0,5,TOYT,0,0,1
1,1,0,0,10,NISS,0,0,1
2,1,0,0,1,FORD,1,0,1
1,1,0,0,19,INTL,0,0,1
1,1,0,0,2,LEXS,0,0,1
7,1,0,0,8,CADI,0,0,1
2,1,0,0,1,FORD,1,0,1
2,1,0,0,5,MITS,0,0,1
4,1,0,0,1,NISS,0,0,1
1,1,0,0,13,LEXS,0,1,0
1,1,0,0,3,FORD,1,0,0
3,1,0,0,1,TOYT,0,0,1
1,1,0,0,1,LNDR,0,1,1
2,1,0,0,19,MITS,0,0,0
2,1,0,0,5,FORD,1,0,0
1,1,0,0,4,GMC,0,0,1
1,0,0,0,2,MERZ,0,0,1
1,1,0,0,11,SUBA,0,0,1
5,1,0,0,12,ACUR,0,0,0
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,7,INFI,0,0,1
1,1,0,0,1,CHEV,0,0,0
1,1,0,0,1,VOLV,0,1,1
1,1,0,0,8,BMW,0,0,0
1,1,0,0,16,WSTR,0,0,1
1,1,0,0,1,NISS,0,1,1
1,1,0,0,12,CHEV,0,0,1
2,1,0,0,8,HOND,0,1,1
2,1,0,0,1,BMW,0,1,0
1,1,0,0,1,HOND,0,1,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,3,CADI,0,0,1
1,0,0,0,6,JOHNSTON,0,0,1
4,1,0,0,3,CHEV,0,0,1
3,1,0,0,16,LEXS,0,0,1
1,0,0,0,13,CHEV,0,1,1
1,0,0,0,17,BUIC,0,1,1
1,1,0,0,5,HOND,0,0,0
3,1,0,0,2,HOND,0,0,0
1,1,0,0,3,NISS,0,1,0
1,0,0,0,1,TOYT,0,0,0
1,1,0,0,2,ISU,0,0,1
3,1,0,0,2,DODG,0,1,1
1,1,0,0,12,DODG,0,0,0
3,1,0,0,10,JEEP,0,1,0
1,1,0,0,3,HYUN,0,1,1
1,1,0,0,4,NISS,0,1,0
1,1,0,0,1,TOYT,0,0,0
2,1,0,0,7,HOND,0,0,0
1,1,0,0,3,KIA,0,1,0
1,1,0,0,12,BMW,0,0,1
1,1,0,0,8,MERZ,0,0,1
1,1,0,0,5,VOLK,0,0,0
2,1,0,0,14,FORD,1,0,0
5,1,0,0,2,FORD,1,0,1
1,1,0,0,4,TOYT,0,0,1
1,1,0,0,14,TOYT,0,0,1
2,1,0,0,11,ACUR,0,1,1
1,1,0,0,8,HOND,0,0,0
1,1,0,0,10,HOND,0,0,0
1,1,0,0,10,FORD,1,0,0
1,1,0,0,4,CHRY,0,0,0
1,1,0,0,13,ISU,0,0,1
1,1,0,0,10,FORD,1,0,1
1,1,0,0,15,FRHT,0,0,0
1,0,0,0,8,LEXS,0,0,1
2,1,0,0,1,TOYT,0,0,0
1,1,0,0,16,GMC,0,0,1
2,1,0,0,6,ACUR,0,0,1
1,1,0,0,9,AUDI,0,0,0
1,1,0,0,9,HOND,0,1,1
1,1,0,0,4,HOND,0,0,1
3,1,0,0,17,LEXS,0,0,1
1,1,0,0,2,MERZ,0,1,1
1,1,0,0,12,FORD,1,0,0
1,1,0,0,2,JEEP,0,1,1
1,1,0,0,12,NISS,0,0,1
2,1,0,0,1,LEXS,0,0,0
1,1,0,0,1,NISS,0,0,1
1,0,0,0,1,JEEP,0,0,1
1,0,0,0,1,SMRT,0,1,1
1,1,0,0,10,FORD,1,0,1
1,1,0,0,10,TOYT,0,1,0
1,1,0,0,9,CHRY,0,0,1
1,1,0,0,13,FORD,1,0,1
1,1,0,0,4,FORD,1,0,1
1,1,0,0,5,INTL,0,0,1
1,0,0,0,9,LINC,0,0,0
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,10,LNDR,0,0,1
1,1,0,0,8,DODG,0,0,1
1,1,0,0,5,BMW,0,1,1
1,1,0,0,8,CHEV,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,5,NEW FLYER,0,1,1
1,1,0,0,9,BMW,0,0,1
1,1,0,0,19,PONT,0,0,1
2,1,0,0,6,HOND,0,0,1
1,1,0,0,5,GMC,0,0,1
1,0,0,0,23,ACUR,0,0,0
1,1,0,0,1,PTK PICK UP TRUCK,0,0,1
1,1,0,0,13,MITS,0,0,1
1,1,0,0,14,DODG,0,0,1
1,1,0,0,1,FREIGHT TRUCK,0,0,1
1,1,0,0,1,VOLV,0,0,0
1,1,0,0,3,INTL,0,0,0
2,1,0,0,1,TOYT,0,0,0
1,1,0,0,2,LEXS,0,0,0
1,1,0,0,18,NISS,0,1,0
1,1,0,0,14,LEXS,0,1,1
1,1,0,0,3,BMW,0,0,0
2,1,0,0,1,HYUN,0,0,1
1,1,0,0,11,CHEV,0,0,1
2,1,0,0,4,FORD,1,0,1
1,1,0,0,1,BMW,0,1,1
1,1,0,0,4,CHEV,0,0,1
1,1,0,0,8,DODG,0,1,0
1,1,0,0,21,TOYT,0,0,0
2,1,0,0,9,TOYT,0,0,1
1,1,0,0,10,FORD,1,0,1
1,1,0,0,1,TOYT,0,0,0
2,1,0,0,8,JEEP,0,1,0
1,1,0,0,2,HYUN,0,0,0
1,1,0,0,7,FORD,1,0,0
2,1,0,0,4,TOYT,0,1,0
1,1,0,0,15,CHEV,0,0,1
1,1,0,0,1,HYUN,0,0,1
1,1,0,0,18,INTL,0,0,1
1,1,0,0,1,JEEP,0,0,1
2,1,0,0,1,FORD,1,0,1
1,1,0,0,2,VOLK,0,0,1
1,1,0,0,21,KW,0,0,1
1,1,0,0,1,NISS,0,0,0
1,1,0,0,12,LINC,0,0,1
2,1,0,0,7,HYUN,0,1,0
1,1,0,0,10,TOYT,0,1,1
1,1,0,0,16,ISU,0,0,1
1,1,0,0,20,NISS,0,1,1
1,1,0,0,9,DODG,0,0,1
1,1,0,0,5,BUIC,0,0,0
1,1,0,0,14,CHEV,0,0,1
1,1,0,0,11,HOND,0,0,1
2,1,0,0,7,JEEP,0,1,1
1,1,0,0,13,GMC,0,1,1
2,1,0,0,9,TOYT,0,0,1
1,1,0,0,1,TESL,0,0,1
3,1,0,0,4,TOYT,0,1,0
2,1,0,0,18,FORD,1,0,1
1,1,0,0,10,MERZ,0,1,0
1,0,0,0,3,MERZ,0,1,0
1,0,0,0,9,CHEV,0,0,0
1,1,0,0,3,HYUN,0,0,1
1,1,0,0,5,HOND,0,0,0
1,1,0,0,13,TOYT,0,0,0
2,1,0,0,1,JEEP,0,1,0
1,1,0,0,4,NISS,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,7,KIA,0,1,1
1,1,0,0,8,FORD,1,0,0
1,1,0,0,3,NISS,0,0,0
1,1,0,0,9,CHRY,0,1,1
1,1,0,0,3,KIA,0,0,1
1,1,0,0,1,BMW,0,0,1
1,1,0,0,3,FORD,1,1,1
1,1,0,0,1,KIA,0,1,1
1,1,0,0,2,DODG,0,0,1
1,1,0,0,2,HOND,0,1,1
1,1,0,0,13,KIA,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,3,FORD,1,0,1
1,1,0,0,14,FORD,1,1,1
1,1,0,0,5,LNDR,0,0,1
1,1,0,0,1,BMW,0,0,1
1,1,0,0,2,HOND,0,1,1
1,1,0,0,9,LEXS,0,0,1
2,1,0,0,1,FORD,1,0,1
1,1,0,0,11,HYUN,0,0,1
1,1,0,0,7,HOND,0,0,1
1,1,0,0,6,NISS,0,1,0
1,1,0,0,15,TOYT,0,1,0
1,1,0,0,6,VOLK,0,1,0
1,1,0,0,5,MERZ,0,0,1
1,1,0,0,1,MITS,0,0,1
1,1,0,0,12,INTL,0,0,1
3,1,0,0,1,TOYT,0,0,1
2,1,0,0,11,KW,0,0,1
1,1,0,0,1,HOND,0,0,1
1,1,0,0,10,FORD,1,0,1
1,1,0,0,5,TOYT,0,0,1
1,0,0,0,15,ACUR,0,0,1
1,1,0,0,1,JEEP,0,0,0
1,0,0,0,2,HOND,0,0,1
1,1,0,0,5,BMW,0,0,1
1,1,0,0,9,BMW,0,0,0
1,1,0,0,2,GMC,0,0,1
1,1,0,0,13,FORD,1,0,0
1,0,0,0,9,HOND,0,1,0
1,1,0,0,9,MNNI,0,1,1
5,1,0,0,18,MAZD,0,0,1
1,1,0,0,13,MERZ,0,1,1
1,1,0,0,7,CHEV,0,0,0
1,1,0,0,7,VOLK,0,1,1
1,1,0,0,3,DODG,0,0,1
1,1,0,0,16,CHRY,0,0,1
1,1,0,0,9,LINC,0,0,0
1,1,0,0,2,HYUN,0,0,1
2,1,0,0,4,FORD,1,0,1
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,16,HOND,0,0,1
3,1,0,0,3,BMW,0,0,0
2,1,0,0,2,MERZ,0,0,1
1,1,0,0,6,TOYT,0,0,1
2,0,0,0,1,NISS,0,1,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,7,TOYT,0,0,1
1,1,0,0,4,IC,0,0,1
1,0,0,0,2,JEEP,0,1,1
1,0,0,0,28,MACK,0,0,1
2,1,0,0,5,NISS,0,0,1
1,1,0,0,9,HIN,0,0,1
1,1,0,0,3,INFI,0,0,0
1,1,0,0,7,OMNI,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,2,TOYT,0,0,1
2,1,0,0,8,FORD,1,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,2,TOYT,0,1,1
1,1,0,0,3,NISS,0,0,0
1,1,0,0,1,INFI,0,0,0
2,1,0,0,7,MERZ,0,1,0
2,1,0,0,1,TOYT,0,0,1
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,5,FORD,1,0,1
1,1,0,0,11,FORD,1,1,1
1,1,0,0,2,INTL,0,0,1
1,1,0,0,1,KIA,0,0,1
1,1,0,0,1,FORD,1,0,0
1,1,0,0,2,FORD,1,0,0
1,1,0,0,5,TOYT,0,0,0
1,0,0,0,15,PREVO,0,1,1
1,1,0,0,9,BMW,0,0,1
1,1,0,0,7,NISS,0,0,1
1,1,0,0,1,FORD,1,0,1
2,1,0,0,6,TOYT,0,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,2,NISS,0,0,1
1,1,0,0,3,TOYT,0,1,1
1,1,0,0,14,FORD,1,0,1
2,1,0,0,4,SUBA,0,0,1
1,1,0,0,19,NISS,0,0,0
1,1,0,0,1,CHEV,0,0,0
1,1,0,0,1,TOYT,0,0,0
4,1,0,0,1,TOYT,0,1,1
1,1,0,0,1,HOND,0,0,1
1,0,0,0,12,FORD,1,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,2,FORD,1,0,1
1,1,0,0,8,CARR,0,0,1
1,1,0,0,1,CHEV,0,0,1
1,1,0,0,2,MCIN,0,0,1
1,1,0,0,7,FORD,1,0,1
3,0,0,0,8,FORD,1,0,1
1,1,0,0,3,TOYT,0,0,1
1,0,0,0,5,PETER / TT,0,0,1
1,0,0,0,11,FORD,1,0,1
1,0,0,0,11,FORD,1,0,1
1,0,0,0,9,4W,0,1,1
1,0,0,0,4,TOYT,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,2,MERZ,0,0,0
1,1,0,0,4,GMC,0,0,0
1,1,0,0,5,FORD,1,0,0
1,1,0,0,7,AUDI,0,0,1
1,1,0,0,2,JEEP,0,1,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,13,CHEV,0,1,1
1,1,0,0,2,VOLV,0,0,1
1,1,0,0,8,HOND,0,0,1
1,1,0,0,2,TOYT,0,0,1
2,1,0,0,2,HYUN,0,0,0
1,1,0,0,10,AUDI,0,0,0
1,1,0,0,6,MAZD,0,0,0
3,1,0,0,14,FORD,1,0,0
4,1,0,0,8,MAZD,0,0,0
9,1,0,0,1,BL/BI,0,0,1
3,1,0,0,1,HYUN,0,1,1
1,1,0,0,3,DODG,0,0,1
2,1,0,0,12,HYUN,0,0,1
1,1,0,0,6,FORD,1,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,12,VOLV,0,1,0
1,1,0,0,2,JEEP,0,0,0
1,1,0,0,2,TOYT,0,0,0
3,0,0,0,3,HOND,0,1,0
1,1,0,0,2,ACUR,0,1,1
1,1,0,0,9,KW,0,0,1
1,1,0,0,1,HYUN,0,0,0
1,1,0,0,3,NISS,0,0,0
1,1,0,0,2,DODG,0,0,0
1,0,0,0,6,TOYT,0,1,1
1,0,0,0,10,FORD,1,0,1
1,0,0,0,14,ACUR,0,0,1
1,0,0,0,21,INTL,0,0,1
1,0,0,0,2,TOYT,0,0,0
1,0,0,0,14,NISS,0,1,1
1,0,0,0,6,TOYT,0,0,1
1,1,0,0,5,FORD,1,0,1
3,1,0,0,10,MERZ,0,0,1
3,1,0,0,15,CHEV,0,1,0
1,1,0,0,9,VOLK,0,1,1
2,1,0,0,8,VOLK,0,1,1
3,1,0,0,18,HOND,0,0,1
1,1,0,0,3,HOND,0,1,1
1,1,0,0,4,FORD,1,0,1
1,1,0,0,1,JEEP,0,1,0
2,1,0,0,4,NISS,0,1,1
1,1,0,0,14,LEXS,0,0,1
1,1,0,0,10,MERZ,0,0,0
1,1,0,0,5,TOYT,0,0,0
1,1,0,0,12,MACK,0,0,0
5,1,0,0,2,KIA,0,0,1
1,1,0,0,2,SUBA,0,1,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,2,TOYT,0,1,1
1,1,0,0,3,HYUN,0,1,1
1,1,0,0,3,JEEP,0,1,1
1,1,0,0,11,Tow Truck,0,0,0
1,1,0,0,9,TOYT,0,0,1
1,1,0,0,1,HYUN,0,0,1
1,1,0,0,4,NISS,0,1,1
4,1,0,0,12,MITS,0,0,1
1,1,0,0,9,TOYT,0,0,0
1,1,0,0,9,HINO,0,0,1
1,1,0,0,7,ACUR,0,0,0
1,1,0,0,2,TOYT,0,1,1
1,1,0,0,1,KIA,0,1,1
1,1,0,0,1,KW,0,0,1
2,1,0,0,5,TOYT,0,1,1
1,1,0,0,14,TOYT,0,0,1
1,1,0,0,18,DODG,0,1,1
1,1,0,0,1,HOND,0,0,1
1,1,0,0,6,BMW,0,1,0
1,0,0,0,4,TOYT,0,0,1
1,0,0,0,5,MERZ,0,0,1
1,0,0,0,10,FORD,1,1,1
1,1,0,0,2,NISS,0,0,0
4,1,0,0,3,LEXS,0,1,1
1,1,0,0,6,MERZ,0,0,1
1,1,0,0,12,DODG,0,0,1
2,1,0,0,3,FORD,1,0,0
4,1,0,0,16,TOYT,0,1,0
1,1,0,0,10,NISS,0,1,0
1,1,0,0,7,HOND,0,0,1
1,1,0,0,5,FORD,1,0,1
1,1,0,0,12,LINC,0,0,0
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,12,HOND,0,1,1
1,1,0,0,13,HOND,0,0,1
1,1,0,0,1,NISS,0,1,1
1,1,0,0,1,NISS,0,0,1
1,1,0,0,5,NISS,0,1,0
3,1,0,0,27,FORD,1,0,0
1,1,0,0,2,TOYT,0,0,1
2,1,0,0,4,KW,0,0,1
1,0,0,0,8,INFI,0,0,1
2,1,0,0,14,ACUR,0,0,0
3,1,0,0,1,HOND,0,0,0
1,1,0,0,19,MCIN,0,0,1
2,1,0,0,1,INTL,0,0,1
1,0,0,0,1,JEEP,0,0,0
1,1,0,0,7,LINC,0,0,1
1,1,0,0,7,NISS,0,1,1
1,1,0,0,14,HYUN,0,0,1
1,1,0,0,13,HOND,0,0,1
2,1,0,0,17,LEXS,0,0,0
2,1,0,0,3,CHEV,0,0,1
1,1,0,0,8,TOYT,0,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,1,TOYT,0,0,0
2,1,0,0,8,ACUR,0,0,0
1,1,0,0,6,NISS,0,1,0
